1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN57V00012S002,"ELEMENT, FILTER",1,"427,700","47,047"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,LQ50V01007P1,FILTER,1,"471,900","51,909"
1/16/2023,PT.KALIMANTAN INTI MAJU,LQ50V01009P1,FILTER,1,"242,450","26,670"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN11P00029S002D,"# ELEMENT,FILTER",1,"318,000","34,980"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN11P00029S003D,"# ELEMENT,FILTER",1,"376,200","41,382"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,"675,000","74,250"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),6,"3,288,000","361,679"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN50V00020F1,"FILTER, INLINE",1,"888,000","97,679"
1/16/2023,PT.KALIMANTAN INTI MAJU,VH23390E0020J1M," ELEMENT, FUEL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,VHS156072190J1M," FILTER, OIL",1,"115,700","12,727"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN21P01157R100J1J,"FILTER, FUEL",1,"210,000","23,100"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN57V00012S002,"ELEMENT, FILTER",1,"427,700","47,047"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN52V01025R100,REPAIR KIT,1,"857,350","94,309"
1/16/2023,PT.KALIMANTAN INTI MAJU,LQ50V01007P1,FILTER,1,"471,900","51,909"
1/16/2023,PT.KALIMANTAN INTI MAJU,LQ50V01009P1,FILTER,1,"242,450","26,670"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN11P00029S002D,"# ELEMENT,FILTER",1,"318,000","34,980"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN11P00029S003D,"# ELEMENT,FILTER",1,"376,200","41,382"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,"675,000","74,250"
1/16/2023,PT.KALIMANTAN INTI MAJU,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,"650,000","71,500"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN53C01003F1,ARM ASSY,1,"1,390,350","152,939"
1/16/2023,PT.KALIMANTAN INTI MAJU,YN12P01023P1,CLAMP ASSY,2,"872,300","95,953"
1/16/2023,PT.KALIMANTAN INTI MAJU,HR91C08000GM,U-BOLT,2,"362,700","39,897"
1/16/2023,PT.KALIMANTAN INTI MAJU,VA3434904400-DK,V-BELT,3,"731,250","80,438"
1/17/2023,PT.KALIMANTAN INTI MAJU,ZS23C08016,CAPSCREW,4,"36,400","4,004"
1/17/2023,PT.KALIMANTAN INTI MAJU,YN52S00103P1,"SENSOR, PRESS",2,"1,852,000","203,720"
1/17/2023,PT.KALIMANTAN INTI MAJU,VH13411E0241,CRANKSHAFT,1,"33,782,650","3,716,092"
1/17/2023,PT.KALIMANTAN INTI MAJU,VH13501E0241,CAMSHAFT SUB-ASSY,1,"8,170,800","898,788"
1/17/2023,PT.KALIMANTAN INTI MAJU,LP10V01003R999,SEAL KIT,2,"525,200","57,772"
1/17/2023,PT.KALIMANTAN INTI MAJU,YN35V00061F1K,"VALVE, SOLENOID",2,"3,400,000","374,000"
1/17/2023,PT.KALIMANTAN INTI MAJU,VHS228351110,"BOLT,JOINT",5,"84,500","9,295"
1/17/2023,PT.KALIMANTAN INTI MAJU,VHS228351310,"BOLT,JOINT",5,"406,250","44,688"
1/17/2023,PT.KALIMANTAN INTI MAJU,VHS227401110,"DAMPER,FLOW",4,"3,073,200","338,052"
1/17/2023,PT.KALIMANTAN INTI MAJU,VHS227621070,"SWITCH,PRESSURE",2,"3,461,900","380,809"
1/17/2023,PT.KALIMANTAN INTI MAJU,VH89411E0050,"SENSOR, SPEED",2,"842,400","92,664"
1/19/2023,PT.PUTRA RIMBA NUSANTARA,YN52D00009F1J1B, IDLER ASSEMBLY,1,"3,397,389","373,713"
1/19/2023,PT.PUTRA RIMBA NUSANTARA,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),1,"548,000","60,280"
1/19/2023,PT.KALIMANTAN INTI MAJU,2438U1018S4,BUSHING,1,"565,500","62,205"
1/19/2023,PT.KALIMANTAN INTI MAJU,YN01V00175R30MJ3V," SEAL KIT,CYL",1,"869,000","95,590"
