Inv. Date,Area,Customer,Customer Name,Comp,Branch,STYP,Order No,  Item,DLV. No,  Item,Bill Typ,Invoice No,  Item,Mat.Gr,Parts No,Description,Q'ty,BUn,  Sales Amount,        Tax,Faktur Pajak No.
17.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901167886,120,796596470,10,ZFBH,56328869,10,8R1,LQ50V01009P1,FILTER,1,PC,"249,600","27,456",010.007-23.75292832
18.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901168037,10,796597595,10,ZFBH,56329073,1,8R3,VA32G6104300,"PIPE,FUEL",1,PC,"537,400","59,114",010.008-23.60366885
18.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901168037,20,796597596,10,ZFBH,56329073,2,8R3,VA32G6109200,VALVE,1,PC,"1,313,600","144,496",010.008-23.60366885
18.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901168037,30,796597597,10,ZFBH,56329073,3,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),10,PC,"6,695,000","736,450",010.008-23.60366885
18.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901168113,20,796597743,10,ZFBH,56329074,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",2,PC,"238,400","26,224",010.008-23.60366886
18.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901168113,30,796597744,10,ZFBH,56329074,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",2,PC,"432,600","47,586",010.008-23.60366886
18.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901168113,10,796597745,10,ZFBH,56329074,3,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),3,PC,"1,693,500","186,285",010.008-23.60366886
18.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901168245,10,796598221,10,ZFBH,56329075,1,8R9,YN52S00102P1,"SENSOR, PRESS",2,PC,"1,143,400","125,774",010.008-23.60366887
28.04.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901169315,10,796603895,10,ZFBH,56329340,1,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.008-23.60367210
28.04.2023,,F1246A,PT.PUTRA RIMBA NUSANTARA,AR1,AYC,ZAB1,901169315,20,796603896,10,ZFBH,56329340,2,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,129,000","124,190",010.008-23.60367210
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169335,20,796603900,10,ZFBH,56329345,1,8R2,YN32T00067F1,"PARTS KIT, SPARE",1,PC,"7,330,600","806,366",010.008-23.60367215
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,10,796604297,10,ZFBH,56329346,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,20,796604298,10,ZFBH,56329346,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,30,796604299,10,ZFBH,56329346,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,40,796604300,10,ZFBH,56329346,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,50,796604301,10,ZFBH,56329346,5,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,60,796604302,10,ZFBH,56329346,6,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,90,796604303,10,ZFBH,56329346,7,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),10,PC,"5,645,000","620,950",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,70,796604304,10,ZFBH,56329346,8,8R6,YN52D00009F1J1B, IDLER ASSEMBLY,1,PC,"3,499,400","384,934",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169369,80,796604305,10,ZFBH,56329346,9,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,4,PC,"4,947,600","544,236",010.008-23.60367216
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,10,796604306,10,ZFBH,56329347,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,20,796604307,10,ZFBH,56329347,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,30,796604308,10,ZFBH,56329347,3,8R1,VA32G6200100J1M," ELEMENT, FUEL",1,PC,"116,400","12,804",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,40,796604309,10,ZFBH,56329347,4,8R1,VA3436204100J1M," FILTER, FUEL",1,PC,"193,700","21,307",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,50,796604310,10,ZFBH,56329347,5,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"119,200","13,112",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,60,796604311,10,ZFBH,56329347,6,8R6,2424N196D3J1A, SHOE,2,PC,"824,000","90,640",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,70,796604312,10,ZFBH,56329347,7,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,4,PC,"4,947,600","544,236",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,80,796604313,10,ZFBH,56329347,8,8R6,2424N196D3J1A, SHOE,3,PC,"1,236,000","135,960",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,90,796604314,10,ZFBH,56329347,9,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,3,PC,"3,710,700","408,177",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169371,100,796604315,10,ZFBH,56329347,10,8R6,2424N196D3J1A, SHOE,4,PC,"1,648,000","181,280",010.008-23.60367217
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,110,796604316,10,ZFBH,56329348,1,8R4,ZD11G19000,O-RING,1,PC,"75,400","8,294",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,120,796604317,10,ZFBH,56329348,2,8R2,2446U260S8,PACKING,1,PC,"302,900","33,319",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,100,796604318,10,ZFBH,56329348,3,8R1,YN50V00020F1,"FILTER, INLINE",1,PC,"914,700","100,617",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,10,796604319,10,ZFBH,56329348,4,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,20,796604320,10,ZFBH,56329348,5,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,30,796604321,10,ZFBH,56329348,6,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,40,796604322,10,ZFBH,56329348,7,8R1,YN52V01025R100,REPAIR KIT,1,PC,"883,100","97,141",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,50,796604323,10,ZFBH,56329348,8,8R1,YN11P00029S003D,"# ELEMENT,FILTER",1,PC,"387,500","42,625",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,60,796604324,10,ZFBH,56329348,9,8R1,YN11P00029S002D,"# ELEMENT,FILTER",1,PC,"327,600","36,036",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,70,796604325,10,ZFBH,56329348,10,8R1,YN57V00012S002,"ELEMENT, FILTER",1,PC,"427,700","47,047",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,80,796604326,10,ZFBH,56329348,11,8R1,LQ50V01009P1,FILTER,1,PC,"249,600","27,456",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,90,796604327,10,ZFBH,56329348,12,8R1,LQ50V01007P1,FILTER,1,PC,"486,100","53,471",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,130,796604328,10,ZFBH,56329348,13,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,140,796604329,10,ZFBH,56329348,14,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),3,PC,"695,400","76,494",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169372,150,796604330,10,ZFBH,56329348,15,8RB,DKL-HOIL68-I200,OIL HYD 68LL (DRUM),1,PC,"5,201,500","572,165",010.008-23.60367218
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,90,796604333,10,ZFBH,56329349,1,8R3,YN35V00049F1K,"VALVE, SOLENOID",1,PC,"1,901,400","209,154",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,10,796604334,10,ZFBH,56329349,2,8R3,VA32G6109101,"SENSOR, PRESSURE SWITCH",1,PC,"1,735,200","190,872",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,20,796604335,10,ZFBH,56329349,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,30,796604336,10,ZFBH,56329349,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,40,796604337,10,ZFBH,56329349,5,8R1,VHS156072190J1M," FILTER, OIL",1,PC,"119,200","13,112",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,50,796604338,10,ZFBH,56329349,6,8R1,YN52V01025R100,REPAIR KIT,1,PC,"883,100","97,141",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,80,796604339,10,ZFBH,56329349,7,8R1,YN52V01025R100,REPAIR KIT,1,PC,"883,100","97,141",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,60,796604340,10,ZFBH,56329349,8,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,70,796604341,10,ZFBH,56329349,9,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,129,000","124,190",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,100,796604342,10,ZFBH,56329349,10,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),13,PC,"7,338,500","807,235",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169373,110,796604343,10,ZFBH,56329349,11,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),6,PC,"1,390,800","152,988",010.008-23.60367219
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,10,796604344,10,ZFBH,56329350,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,20,796604345,10,ZFBH,56329350,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,30,796604346,10,ZFBH,56329350,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,40,796604347,10,ZFBH,56329350,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,50,796604348,10,ZFBH,56329350,5,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,2,PC,"2,473,800","272,118",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,60,796604349,10,ZFBH,56329350,6,8R6,2424N196D3J1A, SHOE,1,PC,"412,000","45,320",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,70,796604350,10,ZFBH,56329350,7,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,4,PC,"4,947,600","544,236",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,80,796604351,10,ZFBH,56329350,8,8R6,YN62D00017F1T2A, TRACK LINK ASSY (46L),2,PC,"30,763,600","3,383,996",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,90,796604352,10,ZFBH,56329350,9,8R6,LQ51D01007P1J1B, SPROCKET,2,PC,"2,615,600","287,716",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169375,100,796604353,10,ZFBH,56329350,10,8R6,LQ64D00054F1J2B, LOWER ROLLER ASSEMBLY,2,PC,"2,473,800","272,118",010.008-23.60367220
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169376,10,796604354,10,ZFBH,56329351,1,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),7,PC,"3,951,500","434,665",010.008-23.60367221
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169376,20,796604355,10,ZFBH,56329351,2,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),3,PC,"2,008,500","220,935",010.008-23.60367221
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169376,30,796604356,10,ZFBH,56329351,3,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),5,PC,"1,159,000","127,490",010.008-23.60367221
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,90,796604357,10,ZFBH,56329352,1,8R4,LQ15V00020R100,SEAL KIT,2,PC,"4,952,400","544,764",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,10,796604358,10,ZFBH,56329352,2,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,20,796604359,10,ZFBH,56329352,3,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,30,796604360,10,ZFBH,56329352,4,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,40,796604361,10,ZFBH,56329352,5,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,50,796604362,10,ZFBH,56329352,6,8R1,VA32G6200100J1M," ELEMENT, FUEL",1,PC,"116,400","12,804",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,60,796604363,10,ZFBH,56329352,7,8R1,VA3436204100J1M," FILTER, FUEL",1,PC,"193,700","21,307",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,70,796604364,10,ZFBH,56329352,8,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"119,200","13,112",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,80,796604365,10,ZFBH,56329352,9,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,100,796604366,10,ZFBH,56329352,10,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),10,PC,"5,645,000","620,950",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169377,110,796604367,10,ZFBH,56329352,11,8RB,DKL-EOILDH1-I22,OIL ENGINE DH1 15W40 (PAIL-22),5,PC,"3,347,500","368,225",010.008-23.60367222
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,10,796604368,10,ZFBH,56329353,1,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,20,796604369,10,ZFBH,56329353,2,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,30,796604370,10,ZFBH,56329353,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,40,796604371,10,ZFBH,56329353,4,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,50,796604372,10,ZFBH,56329353,5,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,60,796604373,10,ZFBH,56329353,6,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,70,796604374,10,ZFBH,56329353,7,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,80,796604375,10,ZFBH,56329353,8,8R1,YN21P01157R100J1J,"FILTER, FUEL",1,PC,"216,300","23,793",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,90,796604376,10,ZFBH,56329353,9,8R6,2424N196D3J1A, SHOE,3,PC,"1,236,000","135,960",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169380,100,796604377,10,ZFBH,56329353,10,8R6,2424N196D3J1A, SHOE,4,PC,"1,648,000","181,280",010.008-23.60367223
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,40,796604382,10,ZFBH,56329354,1,8R1,YN21P01068R100J1J,"FILTER,FUEL",1,PC,"119,200","13,112",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,50,796604383,10,ZFBH,56329354,2,8R1,YN21P01088R100J1J,"FILTER,FUEL",1,PC,"119,200","13,112",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,60,796604384,10,ZFBH,56329354,3,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,70,796604385,10,ZFBH,56329354,4,8R1,YN50V01014P1P,FILTER,1,PC,"431,400","47,454",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,80,796604386,10,ZFBH,56329354,5,8R1,YN50V01015P3P,FILTER,1,PC,"221,300","24,343",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,10,796604387,10,ZFBH,56329354,6,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),4,PC,"2,258,000","248,380",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,20,796604388,10,ZFBH,56329354,7,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,129,000","124,190",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169381,30,796604389,10,ZFBH,56329354,8,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),2,PC,"1,339,000","147,290",010.008-23.60367224
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169382,30,796604390,10,ZFBH,56329355,1,8RJ,923582,O-RING,1,PC,"42,900","4,719",010.008-23.60367225
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169382,10,796604391,10,ZFBH,56329355,2,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),10,PC,"6,695,000","736,450",010.008-23.60367225
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169382,20,796604392,10,ZFBH,56329355,3,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),8,PC,"4,516,000","496,760",010.008-23.60367225
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169382,40,796604393,10,ZFBH,56329355,4,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),2,PC,"1,129,000","124,190",010.008-23.60367225
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169382,50,796604394,10,ZFBH,56329355,5,8R6,2424N196D3J1A, SHOE,45,PC,"18,540,000","2,039,400",010.008-23.60367225
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169383,10,796604395,10,ZFBH,56329356,1,8R1,YY11P00008S002D,"# ELEMENT,FILTER",1,PC,"214,300","23,573",010.008-23.60367226
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169383,20,796604396,10,ZFBH,56329356,2,8R1,YY11P00008S003D,"# ELEMENT,FILTER",1,PC,"333,500","36,685",010.008-23.60367226
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169383,30,796604397,10,ZFBH,56329356,3,8RB,DKL-EOILDH1-S22,OIL ENGINE DH1 15W40 (PAIL-22),1,PC,"669,500","73,645",010.008-23.60367226
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169383,40,796604398,10,ZFBH,56329356,4,8RB,DKL-HOIL68-I20,OIL HYD 68LL (PAIL),3,PC,"1,693,500","186,285",010.008-23.60367226
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169383,50,796604399,10,ZFBH,56329356,5,8RB,DKL-GOIL-90-I5,OIL GEAR 90 (PAIL 5 LITERS),2,PC,"463,600","50,996",010.008-23.60367226
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169405,110,796604282,10,ZFBH,56329357,1,8R2,2446U260S8,PACKING,1,PC,"302,900","33,319",010.008-23.60367227
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169405,120,796604283,10,ZFBH,56329357,2,8R4,ZD11G19000,O-RING,1,PC,"75,400","8,294",010.008-23.60367227
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169405,100,796604284,10,ZFBH,56329357,3,8R1,VH23300E0550,FINAL FILTER ASSY,1,PC,"1,175,200","129,272",010.008-23.60367227
28.04.2023,,F7499A,PT.KALIMANTAN INTI MAJU,AR1,AYC,ZAB1,901169405,10,796604285,10,ZFBH,56329357,4,8R1,VH23390E0020J1M," ELEMENT, FUEL",1,PC,"119,200","13,112",010.008-23.60367227
